"censusdate","abundance","scientificname"
2000-12-22,14,"Onychomys torridus"
2000-12-22,9,"Chaetodipus baileyi"
2000-12-22,0,"Peromyscus eremicus"
2000-12-22,0,"Perognathus flavus"
2000-12-22,0,"Chaetodipus hispidus"
2000-12-22,0,"Chaetodipus intermedius"
2000-12-22,0,"Peromyscus leucopus"
2000-12-22,0,"Peromyscus maniculatus"
2000-12-22,0,"Chaetodipus penicillatus"
2000-12-22,0,"Reithrodontomys fulvescens"
2000-12-22,0,"Reithrodontomys megalotis"
2000-12-22,0,"Reithrodontomys montanus"
2000-12-22,0,"Sigmodon fulviventer"
2000-12-22,0,"Sigmodon hispidus"
2000-12-22,0,"Sigmodon ochrognathus"
2001-03-24,0,"Baiomys taylori"
2001-03-24,20,"Dipodomys merriami"
2001-03-24,0,"Dipodomys ordii"
2001-03-24,0,"Dipodomys spectabilis"
2001-03-24,2,"Neotoma albigula"
2001-03-24,0,"Onychomys leucogaster"
2001-03-24,6,"Onychomys torridus"
2001-03-24,6,"Chaetodipus baileyi"
2001-03-24,0,"Peromyscus eremicus"
2001-03-24,1,"Perognathus flavus"
2001-03-24,0,"Chaetodipus hispidus"
2001-03-24,0,"Chaetodipus intermedius"
2001-03-24,0,"Peromyscus leucopus"
2001-03-24,1,"Peromyscus maniculatus"
2001-03-24,12,"Chaetodipus penicillatus"
2001-03-24,0,"Reithrodontomys fulvescens"
2001-03-24,0,"Reithrodontomys megalotis"
2001-03-24,0,"Reithrodontomys montanus"
2001-03-24,0,"Sigmodon fulviventer"
2001-03-24,0,"Sigmodon hispidus"
2001-03-24,0,"Sigmodon ochrognathus"
2001-04-21,0,"Baiomys taylori"
2001-04-21,20,"Dipodomys merriami"
2001-04-21,5,"Dipodomys ordii"
2001-04-21,0,"Dipodomys spectabilis"
2001-04-21,1,"Neotoma albigula"
2001-04-21,0,"Onychomys leucogaster"
2001-04-21,4,"Onychomys torridus"
2001-04-21,2,"Chaetodipus baileyi"
2001-04-21,0,"Peromyscus eremicus"
2001-04-21,2,"Perognathus flavus"
2001-04-21,0,"Chaetodipus hispidus"
2001-04-21,0,"Chaetodipus intermedius"
2001-04-21,0,"Peromyscus leucopus"
2001-04-21,1,"Peromyscus maniculatus"
2001-04-21,8,"Chaetodipus penicillatus"
2001-04-21,0,"Reithrodontomys fulvescens"
2001-04-21,0,"Reithrodontomys megalotis"
2001-04-21,0,"Reithrodontomys montanus"
2001-04-21,0,"Sigmodon fulviventer"
2001-04-21,0,"Sigmodon hispidus"
2001-04-21,0,"Sigmodon ochrognathus"
2001-05-26,0,"Baiomys taylori"
2001-05-26,26,"Dipodomys merriami"
2001-05-26,4,"Dipodomys ordii"
2001-05-26,0,"Dipodomys spectabilis"
2001-05-26,4,"Neotoma albigula"
2001-05-26,0,"Onychomys leucogaster"
2001-05-26,2,"Onychomys torridus"
2001-05-26,9,"Chaetodipus baileyi"
2001-05-26,1,"Peromyscus eremicus"
2001-05-26,1,"Perognathus flavus"
2001-05-26,0,"Chaetodipus hispidus"
2001-05-26,0,"Chaetodipus intermedius"
2001-05-26,0,"Peromyscus leucopus"
2001-05-26,0,"Peromyscus maniculatus"
2001-05-26,9,"Chaetodipus penicillatus"
2001-05-26,0,"Reithrodontomys fulvescens"
2001-05-26,0,"Reithrodontomys megalotis"
2001-05-26,0,"Reithrodontomys montanus"
2001-05-26,0,"Sigmodon fulviventer"
2001-05-26,1,"Sigmodon hispidus"
2001-05-26,0,"Sigmodon ochrognathus"
2001-08-25,0,"Baiomys taylori"
2001-08-25,25,"Dipodomys merriami"
2001-08-25,4,"Dipodomys ordii"
2001-08-25,0,"Dipodomys spectabilis"
2001-08-25,1,"Neotoma albigula"
2001-08-25,0,"Onychomys leucogaster"
2001-08-25,14,"Onychomys torridus"
2001-08-25,23,"Chaetodipus baileyi"
2001-08-25,1,"Peromyscus eremicus"
2001-08-25,2,"Perognathus flavus"
2001-08-25,0,"Chaetodipus hispidus"
2001-08-25,0,"Chaetodipus intermedius"
2001-08-25,0,"Peromyscus leucopus"
2001-08-25,0,"Peromyscus maniculatus"
2001-08-25,33,"Chaetodipus penicillatus"
2001-08-25,0,"Reithrodontomys fulvescens"
2001-08-25,0,"Reithrodontomys megalotis"
2001-08-25,0,"Reithrodontomys montanus"
2001-08-25,0,"Sigmodon fulviventer"
2001-08-25,0,"Sigmodon hispidus"
2001-08-25,0,"Sigmodon ochrognathus"
2001-09-22,0,"Baiomys taylori"
2001-09-22,29,"Dipodomys merriami"
2001-09-22,5,"Dipodomys ordii"
2001-09-22,0,"Dipodomys spectabilis"
2001-09-22,0,"Neotoma albigula"
2001-09-22,0,"Onychomys leucogaster"
2001-09-22,8,"Onychomys torridus"
2001-09-22,20,"Chaetodipus baileyi"
2001-09-22,1,"Peromyscus eremicus"
2001-09-22,1,"Perognathus flavus"
2001-09-22,0,"Chaetodipus hispidus"
2001-09-22,0,"Chaetodipus intermedius"
2001-09-22,0,"Peromyscus leucopus"
2001-09-22,0,"Peromyscus maniculatus"
2001-09-22,24,"Chaetodipus penicillatus"
2001-09-22,0,"Reithrodontomys fulvescens"
2001-09-22,0,"Reithrodontomys megalotis"
2001-09-22,0,"Reithrodontomys montanus"
2001-09-22,0,"Sigmodon fulviventer"
2001-09-22,0,"Sigmodon hispidus"
2001-09-22,0,"Sigmodon ochrognathus"
2001-10-13,0,"Baiomys taylori"
2001-10-13,28,"Dipodomys merriami"
2001-10-13,10,"Dipodomys ordii"
2001-10-13,0,"Dipodomys spectabilis"
2001-10-13,2,"Neotoma albigula"
2001-10-13,0,"Onychomys leucogaster"
2001-10-13,18,"Onychomys torridus"
2001-10-13,23,"Chaetodipus baileyi"
2001-10-13,1,"Peromyscus eremicus"
2001-10-13,5,"Perognathus flavus"
2001-10-13,0,"Chaetodipus hispidus"
2001-10-13,0,"Chaetodipus intermedius"
2001-10-13,0,"Peromyscus leucopus"
2001-10-13,0,"Peromyscus maniculatus"
2001-10-13,12,"Chaetodipus penicillatus"
2001-10-13,0,"Reithrodontomys fulvescens"
2001-10-13,0,"Reithrodontomys megalotis"
2001-10-13,0,"Reithrodontomys montanus"
2001-10-13,0,"Sigmodon fulviventer"
2001-10-13,1,"Sigmodon hispidus"
2001-10-13,0,"Sigmodon ochrognathus"
2001-11-17,0,"Baiomys taylori"
2001-11-17,25,"Dipodomys merriami"
2001-11-17,15,"Dipodomys ordii"
2001-11-17,0,"Dipodomys spectabilis"
2001-11-17,5,"Neotoma albigula"
2001-11-17,0,"Onychomys leucogaster"
2001-11-17,12,"Onychomys torridus"
2001-11-17,22,"Chaetodipus baileyi"
2001-11-17,3,"Peromyscus eremicus"
2001-11-17,0,"Perognathus flavus"
2001-11-17,0,"Chaetodipus hispidus"
2001-11-17,0,"Chaetodipus intermedius"
2001-11-17,0,"Peromyscus leucopus"
2001-11-17,0,"Peromyscus maniculatus"
2001-11-17,2,"Chaetodipus penicillatus"
2001-11-17,0,"Reithrodontomys fulvescens"
2001-11-17,0,"Reithrodontomys megalotis"
2001-11-17,0,"Reithrodontomys montanus"
2001-11-17,0,"Sigmodon fulviventer"
2001-11-17,1,"Sigmodon hispidus"
2001-11-17,0,"Sigmodon ochrognathus"
2002-02-09,0,"Baiomys taylori"
2002-02-09,23,"Dipodomys merriami"
2002-02-09,12,"Dipodomys ordii"
2002-02-09,0,"Dipodomys spectabilis"
2002-02-09,3,"Neotoma albigula"
2002-02-09,0,"Onychomys leucogaster"
2002-02-09,2,"Onychomys torridus"
2002-02-09,16,"Chaetodipus baileyi"
2002-02-09,2,"Peromyscus eremicus"
2002-02-09,0,"Perognathus flavus"
2002-02-09,0,"Chaetodipus hispidus"
2002-02-09,0,"Chaetodipus intermedius"
2002-02-09,0,"Peromyscus leucopus"
2002-02-09,0,"Peromyscus maniculatus"
2002-02-09,3,"Chaetodipus penicillatus"
2002-02-09,0,"Reithrodontomys fulvescens"
2002-02-09,1,"Reithrodontomys megalotis"
2002-02-09,0,"Reithrodontomys montanus"
2002-02-09,0,"Sigmodon fulviventer"
2002-02-09,1,"Sigmodon hispidus"
2002-02-09,0,"Sigmodon ochrognathus"
2002-03-13,0,"Baiomys taylori"
2002-03-13,30,"Dipodomys merriami"
2002-03-13,17,"Dipodomys ordii"
2002-03-13,0,"Dipodomys spectabilis"
2002-03-13,2,"Neotoma albigula"
2002-03-13,0,"Onychomys leucogaster"
2002-03-13,5,"Onychomys torridus"
2002-03-13,14,"Chaetodipus baileyi"
2002-03-13,0,"Peromyscus eremicus"
2002-03-13,2,"Perognathus flavus"
2002-03-13,0,"Chaetodipus hispidus"
2002-03-13,0,"Chaetodipus intermedius"
2002-03-13,0,"Peromyscus leucopus"
2002-03-13,0,"Peromyscus maniculatus"
2002-03-13,9,"Chaetodipus penicillatus"
2002-03-13,0,"Reithrodontomys fulvescens"
2002-03-13,0,"Reithrodontomys megalotis"
2002-03-13,0,"Reithrodontomys montanus"
2002-03-13,0,"Sigmodon fulviventer"
2002-03-13,0,"Sigmodon hispidus"
2002-03-13,0,"Sigmodon ochrognathus"
2002-04-16,0,"Baiomys taylori"
2002-04-16,25,"Dipodomys merriami"
2002-04-16,21,"Dipodomys ordii"
2002-04-16,0,"Dipodomys spectabilis"
2002-04-16,3,"Neotoma albigula"
2002-04-16,0,"Onychomys leucogaster"
2002-04-16,6,"Onychomys torridus"
2002-04-16,13,"Chaetodipus baileyi"
2002-04-16,0,"Peromyscus eremicus"
2002-04-16,2,"Perognathus flavus"
2002-04-16,0,"Chaetodipus hispidus"
2002-04-16,1,"Chaetodipus intermedius"
2002-04-16,0,"Peromyscus leucopus"
2002-04-16,0,"Peromyscus maniculatus"
2002-04-16,23,"Chaetodipus penicillatus"
2002-04-16,0,"Reithrodontomys fulvescens"
2002-04-16,0,"Reithrodontomys megalotis"
2002-04-16,0,"Reithrodontomys montanus"
2002-04-16,0,"Sigmodon fulviventer"
2002-04-16,1,"Sigmodon hispidus"
2002-04-16,0,"Sigmodon ochrognathus"
2002-05-15,0,"Baiomys taylori"
2002-05-15,25,"Dipodomys merriami"
2002-05-15,20,"Dipodomys ordii"
2002-05-15,0,"Dipodomys spectabilis"
2002-05-15,2,"Neotoma albigula"
2002-05-15,0,"Onychomys leucogaster"
2002-05-15,2,"Onychomys torridus"
2002-05-15,22,"Chaetodipus baileyi"
2002-05-15,6,"Peromyscus eremicus"
2002-05-15,1,"Perognathus flavus"
2002-05-15,0,"Chaetodipus hispidus"
2002-05-15,0,"Chaetodipus intermedius"
2002-05-15,0,"Peromyscus leucopus"
2002-05-15,0,"Peromyscus maniculatus"
2002-05-15,21,"Chaetodipus penicillatus"
2002-05-15,0,"Reithrodontomys fulvescens"
2002-05-15,0,"Reithrodontomys megalotis"
2002-05-15,0,"Reithrodontomys montanus"
2002-05-15,0,"Sigmodon fulviventer"
2002-05-15,0,"Sigmodon hispidus"
2002-05-15,0,"Sigmodon ochrognathus"
2002-06-15,0,"Baiomys taylori"
2002-06-15,16,"Dipodomys merriami"
2002-06-15,18,"Dipodomys ordii"
2002-06-15,0,"Dipodomys spectabilis"
2002-06-15,2,"Neotoma albigula"
2002-06-15,0,"Onychomys leucogaster"
2002-06-15,3,"Onychomys torridus"
2002-06-15,26,"Chaetodipus baileyi"
2002-06-15,3,"Peromyscus eremicus"
2002-06-15,0,"Perognathus flavus"
2002-06-15,0,"Chaetodipus hispidus"
2002-06-15,0,"Chaetodipus intermedius"
2002-06-15,0,"Peromyscus leucopus"
2002-06-15,0,"Peromyscus maniculatus"
2002-06-15,24,"Chaetodipus penicillatus"
2002-06-15,0,"Reithrodontomys fulvescens"
2002-06-15,0,"Reithrodontomys megalotis"
2002-06-15,0,"Reithrodontomys montanus"
2002-06-15,0,"Sigmodon fulviventer"
2002-06-15,0,"Sigmodon hispidus"
2002-06-15,0,"Sigmodon ochrognathus"
2002-07-13,0,"Baiomys taylori"
2002-07-13,14,"Dipodomys merriami"
2002-07-13,15,"Dipodomys ordii"
2002-07-13,0,"Dipodomys spectabilis"
2002-07-13,1,"Neotoma albigula"
2002-07-13,0,"Onychomys leucogaster"
2002-07-13,2,"Onychomys torridus"
2002-07-13,25,"Chaetodipus baileyi"
2002-07-13,2,"Peromyscus eremicus"
2002-07-13,1,"Perognathus flavus"
2002-07-13,0,"Chaetodipus hispidus"
2002-07-13,2,"Chaetodipus intermedius"
2002-07-13,0,"Peromyscus leucopus"
2002-07-13,0,"Peromyscus maniculatus"
2002-07-13,36,"Chaetodipus penicillatus"
2002-07-13,0,"Reithrodontomys fulvescens"
2002-07-13,0,"Reithrodontomys megalotis"
2002-07-13,0,"Reithrodontomys montanus"
2002-07-13,0,"Sigmodon fulviventer"
2002-07-13,0,"Sigmodon hispidus"
2002-07-13,0,"Sigmodon ochrognathus"
2002-09-08,0,"Baiomys taylori"
2002-09-08,10,"Dipodomys merriami"
2002-09-08,5,"Dipodomys ordii"
2002-09-08,0,"Dipodomys spectabilis"
2002-09-08,2,"Neotoma albigula"
2002-09-08,0,"Onychomys leucogaster"
2002-09-08,1,"Onychomys torridus"
2002-09-08,6,"Chaetodipus baileyi"
2002-09-08,0,"Peromyscus eremicus"
2002-09-08,0,"Perognathus flavus"
2002-09-08,0,"Chaetodipus hispidus"
2002-09-08,1,"Chaetodipus intermedius"
2002-09-08,0,"Peromyscus leucopus"
2002-09-08,0,"Peromyscus maniculatus"
2002-09-08,9,"Chaetodipus penicillatus"
2002-09-08,0,"Reithrodontomys fulvescens"
2002-09-08,0,"Reithrodontomys megalotis"
2002-09-08,0,"Reithrodontomys montanus"
2002-09-08,0,"Sigmodon fulviventer"
2002-09-08,0,"Sigmodon hispidus"
2002-09-08,0,"Sigmodon ochrognathus"
2002-10-05,0,"Baiomys taylori"
2002-10-05,17,"Dipodomys merriami"
2002-10-05,7,"Dipodomys ordii"
2002-10-05,0,"Dipodomys spectabilis"
2002-10-05,3,"Neotoma albigula"
2002-10-05,1,"Onychomys leucogaster"
2002-10-05,4,"Onychomys torridus"
2002-10-05,24,"Chaetodipus baileyi"
2002-10-05,0,"Peromyscus eremicus"
2002-10-05,1,"Perognathus flavus"
2002-10-05,0,"Chaetodipus hispidus"
2002-10-05,0,"Chaetodipus intermedius"
2002-10-05,0,"Peromyscus leucopus"
2002-10-05,0,"Peromyscus maniculatus"
2002-10-05,23,"Chaetodipus penicillatus"
2002-10-05,0,"Reithrodontomys fulvescens"
2002-10-05,0,"Reithrodontomys megalotis"
2002-10-05,0,"Reithrodontomys montanus"
2002-10-05,0,"Sigmodon fulviventer"
2002-10-05,0,"Sigmodon hispidus"
2002-10-05,0,"Sigmodon ochrognathus"
2002-11-09,0,"Baiomys taylori"
2002-11-09,16,"Dipodomys merriami"
2002-11-09,12,"Dipodomys ordii"
2002-11-09,0,"Dipodomys spectabilis"
2002-11-09,2,"Neotoma albigula"
2002-11-09,1,"Onychomys leucogaster"
2002-11-09,9,"Onychomys torridus"
2002-11-09,28,"Chaetodipus baileyi"
2002-11-09,0,"Peromyscus eremicus"
2002-11-09,1,"Perognathus flavus"
2002-11-09,0,"Chaetodipus hispidus"
2002-11-09,0,"Chaetodipus intermedius"
2002-11-09,0,"Peromyscus leucopus"
2002-11-09,0,"Peromyscus maniculatus"
2002-11-09,12,"Chaetodipus penicillatus"
2002-11-09,0,"Reithrodontomys fulvescens"
2002-11-09,0,"Reithrodontomys megalotis"
2002-11-09,0,"Reithrodontomys montanus"
2002-11-09,1,"Sigmodon fulviventer"
2002-11-09,1,"Sigmodon hispidus"
2002-11-09,0,"Sigmodon ochrognathus"
2002-12-07,0,"Baiomys taylori"
2002-12-07,17,"Dipodomys merriami"
2002-12-07,13,"Dipodomys ordii"
2002-12-07,0,"Dipodomys spectabilis"
2002-12-07,2,"Neotoma albigula"
2002-12-07,1,"Onychomys leucogaster"
2002-12-07,6,"Onychomys torridus"
2002-12-07,31,"Chaetodipus baileyi"
2002-12-07,3,"Peromyscus eremicus"
2002-12-07,1,"Perognathus flavus"
2002-12-07,0,"Chaetodipus hispidus"
2002-12-07,0,"Chaetodipus intermedius"
2002-12-07,0,"Peromyscus leucopus"
2002-12-07,0,"Peromyscus maniculatus"
2002-12-07,7,"Chaetodipus penicillatus"
2002-12-07,0,"Reithrodontomys fulvescens"
2002-12-07,0,"Reithrodontomys megalotis"
2002-12-07,0,"Reithrodontomys montanus"
2002-12-07,1,"Sigmodon fulviventer"
2002-12-07,0,"Sigmodon hispidus"
2002-12-07,0,"Sigmodon ochrognathus"
2002-12-29,0,"Baiomys taylori"
2002-12-29,17,"Dipodomys merriami"
2002-12-29,8,"Dipodomys ordii"
2002-12-29,0,"Dipodomys spectabilis"
2002-12-29,2,"Neotoma albigula"
2002-12-29,1,"Onychomys leucogaster"
2002-12-29,2,"Onychomys torridus"
2002-12-29,27,"Chaetodipus baileyi"
2002-12-29,0,"Peromyscus eremicus"
2002-12-29,0,"Perognathus flavus"
2002-12-29,0,"Chaetodipus hispidus"
2002-12-29,0,"Chaetodipus intermedius"
2002-12-29,0,"Peromyscus leucopus"
2002-12-29,0,"Peromyscus maniculatus"
2002-12-29,4,"Chaetodipus penicillatus"
2002-12-29,0,"Reithrodontomys fulvescens"
2002-12-29,0,"Reithrodontomys megalotis"
2002-12-29,1,"Reithrodontomys montanus"
2002-12-29,2,"Sigmodon fulviventer"
2002-12-29,0,"Sigmodon hispidus"
2002-12-29,0,"Sigmodon ochrognathus"
2003-02-01,0,"Baiomys taylori"
2003-02-01,26,"Dipodomys merriami"
2003-02-01,21,"Dipodomys ordii"
2003-02-01,0,"Dipodomys spectabilis"
2003-02-01,2,"Neotoma albigula"
2003-02-01,0,"Onychomys leucogaster"
2003-02-01,6,"Onychomys torridus"
2003-02-01,31,"Chaetodipus baileyi"
2003-02-01,6,"Peromyscus eremicus"
2003-02-01,2,"Perognathus flavus"
2003-02-01,0,"Chaetodipus hispidus"
2003-02-01,0,"Chaetodipus intermedius"
2003-02-01,0,"Peromyscus leucopus"
2003-02-01,0,"Peromyscus maniculatus"
2003-02-01,7,"Chaetodipus penicillatus"
2003-02-01,0,"Reithrodontomys fulvescens"
2003-02-01,2,"Reithrodontomys megalotis"
2003-02-01,0,"Reithrodontomys montanus"
2003-02-01,0,"Sigmodon fulviventer"
2003-02-01,0,"Sigmodon hispidus"
2003-02-01,0,"Sigmodon ochrognathus"
2003-03-06,0,"Baiomys taylori"
2003-03-06,27,"Dipodomys merriami"
2003-03-06,26,"Dipodomys ordii"
2003-03-06,0,"Dipodomys spectabilis"
2003-03-06,1,"Neotoma albigula"
2003-03-06,1,"Onychomys leucogaster"
2003-03-06,8,"Onychomys torridus"
2003-03-06,34,"Chaetodipus baileyi"
2003-03-06,7,"Peromyscus eremicus"
2003-03-06,4,"Perognathus flavus"
2003-03-06,0,"Chaetodipus hispidus"
2003-03-06,1,"Chaetodipus intermedius"
2003-03-06,0,"Peromyscus leucopus"
2003-03-06,0,"Peromyscus maniculatus"
2003-03-06,8,"Chaetodipus penicillatus"
2003-03-06,0,"Reithrodontomys fulvescens"
2003-03-06,0,"Reithrodontomys megalotis"
2003-03-06,0,"Reithrodontomys montanus"
2003-03-06,4,"Sigmodon fulviventer"
2003-03-06,0,"Sigmodon hispidus"
2003-03-06,0,"Sigmodon ochrognathus"
2003-03-29,0,"Baiomys taylori"
2003-03-29,23,"Dipodomys merriami"
2003-03-29,23,"Dipodomys ordii"
2003-03-29,0,"Dipodomys spectabilis"
2003-03-29,3,"Neotoma albigula"
2003-03-29,1,"Onychomys leucogaster"
2003-03-29,10,"Onychomys torridus"
2003-03-29,29,"Chaetodipus baileyi"
2003-03-29,6,"Peromyscus eremicus"
2003-03-29,0,"Perognathus flavus"
2003-03-29,0,"Chaetodipus hispidus"
2003-03-29,2,"Chaetodipus intermedius"
2003-03-29,0,"Peromyscus leucopus"
2003-03-29,0,"Peromyscus maniculatus"
2003-03-29,27,"Chaetodipus penicillatus"
2003-03-29,0,"Reithrodontomys fulvescens"
2003-03-29,1,"Reithrodontomys megalotis"
2003-03-29,0,"Reithrodontomys montanus"
2003-03-29,5,"Sigmodon fulviventer"
2003-03-29,0,"Sigmodon hispidus"
2003-03-29,0,"Sigmodon ochrognathus"
2003-05-03,0,"Baiomys taylori"
2003-05-03,23,"Dipodomys merriami"
2003-05-03,17,"Dipodomys ordii"
2003-05-03,0,"Dipodomys spectabilis"
2003-05-03,3,"Neotoma albigula"
2003-05-03,5,"Onychomys leucogaster"
2003-05-03,18,"Onychomys torridus"
2003-05-03,27,"Chaetodipus baileyi"
2003-05-03,2,"Peromyscus eremicus"
2003-05-03,2,"Perognathus flavus"
2003-05-03,0,"Chaetodipus hispidus"
2003-05-03,2,"Chaetodipus intermedius"
2003-05-03,0,"Peromyscus leucopus"
2003-05-03,0,"Peromyscus maniculatus"
2003-05-03,34,"Chaetodipus penicillatus"
2003-05-03,0,"Reithrodontomys fulvescens"
2003-05-03,1,"Reithrodontomys megalotis"
2003-05-03,0,"Reithrodontomys montanus"
2003-05-03,3,"Sigmodon fulviventer"
2003-05-03,1,"Sigmodon hispidus"
2003-05-03,0,"Sigmodon ochrognathus"
2003-05-28,0,"Baiomys taylori"
2003-05-28,23,"Dipodomys merriami"
2003-05-28,16,"Dipodomys ordii"
2003-05-28,0,"Dipodomys spectabilis"
2003-05-28,2,"Neotoma albigula"
2003-05-28,4,"Onychomys leucogaster"
2003-05-28,17,"Onychomys torridus"
2003-05-28,35,"Chaetodipus baileyi"
2003-05-28,0,"Peromyscus eremicus"
2003-05-28,6,"Perognathus flavus"
2003-05-28,0,"Chaetodipus hispidus"
2003-05-28,2,"Chaetodipus intermedius"
2003-05-28,0,"Peromyscus leucopus"
2003-05-28,0,"Peromyscus maniculatus"
2003-05-28,35,"Chaetodipus penicillatus"
2003-05-28,0,"Reithrodontomys fulvescens"
2003-05-28,1,"Reithrodontomys megalotis"
2003-05-28,0,"Reithrodontomys montanus"
2003-05-28,2,"Sigmodon fulviventer"
2003-05-28,1,"Sigmodon hispidus"
2003-05-28,0,"Sigmodon ochrognathus"
2003-06-28,0,"Baiomys taylori"
2003-06-28,21,"Dipodomys merriami"
2003-06-28,15,"Dipodomys ordii"
2003-06-28,0,"Dipodomys spectabilis"
2003-06-28,1,"Neotoma albigula"
2003-06-28,1,"Onychomys leucogaster"
2003-06-28,15,"Onychomys torridus"
2003-06-28,32,"Chaetodipus baileyi"
2003-06-28,0,"Peromyscus eremicus"
2003-06-28,2,"Perognathus flavus"
2003-06-28,0,"Chaetodipus hispidus"
2003-06-28,2,"Chaetodipus intermedius"
2003-06-28,0,"Peromyscus leucopus"
2003-06-28,0,"Peromyscus maniculatus"
2003-06-28,40,"Chaetodipus penicillatus"
2003-06-28,0,"Reithrodontomys fulvescens"
2003-06-28,0,"Reithrodontomys megalotis"
2003-06-28,0,"Reithrodontomys montanus"
2003-06-28,1,"Sigmodon fulviventer"
2003-06-28,1,"Sigmodon hispidus"
2003-06-28,0,"Sigmodon ochrognathus"
2003-07-28,0,"Baiomys taylori"
2003-07-28,18,"Dipodomys merriami"
2003-07-28,9,"Dipodomys ordii"
2003-07-28,0,"Dipodomys spectabilis"
2003-07-28,4,"Neotoma albigula"
2003-07-28,0,"Onychomys leucogaster"
2003-07-28,11,"Onychomys torridus"
2003-07-28,31,"Chaetodipus baileyi"
2003-07-28,2,"Peromyscus eremicus"
2003-07-28,2,"Perognathus flavus"
2003-07-28,0,"Chaetodipus hispidus"
2003-07-28,2,"Chaetodipus intermedius"
2003-07-28,0,"Peromyscus leucopus"
2003-07-28,0,"Peromyscus maniculatus"
2003-07-28,38,"Chaetodipus penicillatus"
2003-07-28,0,"Reithrodontomys fulvescens"
2003-07-28,0,"Reithrodontomys megalotis"
2003-07-28,0,"Reithrodontomys montanus"
2003-07-28,1,"Sigmodon fulviventer"
2003-07-28,1,"Sigmodon hispidus"
2003-07-28,0,"Sigmodon ochrognathus"
2003-08-23,0,"Baiomys taylori"
2003-08-23,18,"Dipodomys merriami"
2003-08-23,8,"Dipodomys ordii"
2003-08-23,1,"Dipodomys spectabilis"
2003-08-23,1,"Neotoma albigula"
2003-08-23,1,"Onychomys leucogaster"
2003-08-23,10,"Onychomys torridus"
2003-08-23,26,"Chaetodipus baileyi"
2003-08-23,2,"Peromyscus eremicus"
2003-08-23,1,"Perognathus flavus"
2003-08-23,0,"Chaetodipus hispidus"
2003-08-23,0,"Chaetodipus intermedius"
2003-08-23,0,"Peromyscus leucopus"
2003-08-23,0,"Peromyscus maniculatus"
2003-08-23,29,"Chaetodipus penicillatus"
2003-08-23,0,"Reithrodontomys fulvescens"
2003-08-23,0,"Reithrodontomys megalotis"
2003-08-23,0,"Reithrodontomys montanus"
2003-08-23,0,"Sigmodon fulviventer"
2003-08-23,0,"Sigmodon hispidus"
2003-08-23,0,"Sigmodon ochrognathus"
2003-09-27,0,"Baiomys taylori"
2003-09-27,16,"Dipodomys merriami"
2003-09-27,11,"Dipodomys ordii"
2003-09-27,0,"Dipodomys spectabilis"
2003-09-27,0,"Neotoma albigula"
2003-09-27,2,"Onychomys leucogaster"
2003-09-27,15,"Onychomys torridus"
2003-09-27,23,"Chaetodipus baileyi"
2003-09-27,2,"Peromyscus eremicus"
2003-09-27,1,"Perognathus flavus"
2003-09-27,0,"Chaetodipus hispidus"
2003-09-27,0,"Chaetodipus intermedius"
2003-09-27,0,"Peromyscus leucopus"
2003-09-27,0,"Peromyscus maniculatus"
2003-09-27,7,"Chaetodipus penicillatus"
2003-09-27,0,"Reithrodontomys fulvescens"
2003-09-27,0,"Reithrodontomys megalotis"
2003-09-27,0,"Reithrodontomys montanus"
2003-09-27,0,"Sigmodon fulviventer"
2003-09-27,0,"Sigmodon hispidus"
2003-09-27,0,"Sigmodon ochrognathus"
2003-10-25,0,"Baiomys taylori"
2003-10-25,16,"Dipodomys merriami"
2003-10-25,7,"Dipodomys ordii"
2003-10-25,0,"Dipodomys spectabilis"
2003-10-25,1,"Neotoma albigula"
2003-10-25,1,"Onychomys leucogaster"
2003-10-25,14,"Onychomys torridus"
2003-10-25,18,"Chaetodipus baileyi"
2003-10-25,5,"Peromyscus eremicus"
2003-10-25,0,"Perognathus flavus"
2003-10-25,0,"Chaetodipus hispidus"
2003-10-25,0,"Chaetodipus intermedius"
2003-10-25,0,"Peromyscus leucopus"
2003-10-25,0,"Peromyscus maniculatus"
2003-10-25,5,"Chaetodipus penicillatus"
2003-10-25,0,"Reithrodontomys fulvescens"
2003-10-25,1,"Reithrodontomys megalotis"
2003-10-25,0,"Reithrodontomys montanus"
2003-10-25,0,"Sigmodon fulviventer"
2003-10-25,0,"Sigmodon hispidus"
2003-10-25,0,"Sigmodon ochrognathus"
2003-11-22,0,"Baiomys taylori"
2003-11-22,13,"Dipodomys merriami"
2003-11-22,9,"Dipodomys ordii"
2003-11-22,0,"Dipodomys spectabilis"
2003-11-22,2,"Neotoma albigula"
2003-11-22,0,"Onychomys leucogaster"
2003-11-22,6,"Onychomys torridus"
2003-11-22,13,"Chaetodipus baileyi"
2003-11-22,3,"Peromyscus eremicus"
2003-11-22,0,"Perognathus flavus"
2003-11-22,0,"Chaetodipus hispidus"
2003-11-22,1,"Chaetodipus intermedius"
2003-11-22,0,"Peromyscus leucopus"
2003-11-22,0,"Peromyscus maniculatus"
